wl,fighterx,fightery,agex,heightx,reachx,slpmx,stacx,sapmx,tdavgx,tdaccx,tddefx,subavgx,winsx,lossesx,drawsx,stanceopenstancex,stanceorthodoxx,stancesouthpawx,stanceswitchx,agey,heighty,reachy,slpmy,stacy,sapmy,tdavgy,tdaccy,tddefy,subavgy,winsy,lossesy,drawsy,stanceopenstancey,stanceorthodoxy,stancesouthpawy,stanceswitchy
0,Pat Barry,Tim Hague,44,71,74,2,52,59,0,0,76,0,8,7,0,0,1,0,0,40,76,76,2,47,46,1,33,85,0,21,13,0,0,1,0,0
0,Pat Barry,Shawn Jordan,44,71,74,2,52,59,0,0,76,0,8,7,0,0,1,0,0,39,72,75,2,50,47,1,38,76,0,19,8,0,0,0,1,0
0,Pat Barry,Stefan Struve,44,71,74,2,52,59,0,0,76,0,8,7,0,0,1,0,0,36,83,84,3,47,46,0,46,55,1,33,13,0,0,1,0,0
1,Pat Barry,Christian Morecraft,44,71,74,2,52,59,0,0,76,0,8,7,0,0,1,0,0,37,78,81,2,34,46,3,66,50,2,8,3,0,0,1,0,0
0,Pat Barry,Cheick Kongo,44,71,74,2,52,59,0,0,76,0,8,7,0,0,1,0,0,48,76,82,3,56,54,2,56,52,0,27,10,2,0,1,0,0
1,Pat Sabatini,Tristan Connelly,33,68,70,2,59,49,3,42,50,1,18,5,0,0,1,0,0,38,70,68,3,51,50,0,14,60,0,14,8,0,0,1,0,0
1,Pat Sabatini,TJ Laramie,33,68,70,2,59,49,3,42,50,1,18,5,0,0,1,0,0,26,66,66,1,50,38,1,33,40,0,12,5,0,0,1,0,0
0,Pat Sabatini,Damon Jackson,33,68,70,2,59,49,3,42,50,1,18,5,0,0,1,0,0,35,71,71,3,40,50,2,34,40,1,22,6,1,0,0,0,1
1,Patrick Cote,Ricardo Almeida,44,71,75,2,48,48,0,20,43,0,23,11,0,0,1,0,0,47,72,74,2,49,61,3,38,31,1,13,5,0,0,1,0,0
1,Patrick Cote,Bobby Voelker,44,71,75,2,48,48,0,20,43,0,23,11,0,0,1,0,0,44,72,74,4,35,42,1,50,66,0,19,13,0,0,1,0,0
0,Patrick Cote,Chris Leben,44,71,75,2,48,48,0,20,43,0,23,11,0,0,1,0,0,43,71,73,2,42,52,1,41,53,0,22,11,0,0,0,1,0
0,Patrick Cote,Travis Lutter,44,71,75,2,48,48,0,20,43,0,23,11,0,0,1,0,0,50,71,75,0,32,42,1,24,30,0,10,6,0,0,1,0,0
0,Patrick Cote,Tom Lawlor,44,71,75,2,48,48,0,20,43,0,23,11,0,0,1,0,0,40,72,74,2,42,60,2,32,57,1,10,6,0,0,0,1,0
1,Patrick Cote,Joe Riggs,44,71,75,2,48,48,0,20,43,0,23,11,0,0,1,0,0,41,72,70,2,51,57,2,55,62,0,44,17,0,0,0,1,0
0,Patrick Cote,Joe Doerksen,44,71,75,2,48,48,0,20,43,0,23,11,0,0,1,0,0,46,72,75,1,42,50,2,33,33,2,51,16,0,0,1,0,0
1,Patrick Cote,Scott Smith,44,71,75,2,48,48,0,20,43,0,23,11,0,0,1,0,0,44,72,70,1,27,50,0,6,58,0,18,11,0,0,1,0,0
0,Patrick Cote,Stephen Thompson,44,71,75,2,48,48,0,20,43,0,23,11,0,0,1,0,0,41,72,75,4,46,54,0,41,65,0,17,7,1,0,1,0,0
1,Patrick Cote,Kyle Noke,44,71,75,2,48,48,0,20,43,0,23,11,0,0,1,0,0,43,73,76,3,50,64,1,54,66,0,22,10,1,0,0,1,0
1,Patrick Cote,Drew McFedries,44,71,75,2,48,48,0,20,43,0,23,11,0,0,1,0,0,45,72,72,5,51,52,1,10,56,0,12,7,0,0,0,1,0
0,Patrick Cummins,Glover Teixeira,43,74,76,4,50,55,4,41,28,0,10,7,0,0,1,0,0,44,74,76,3,49,51,2,33,60,0,33,9,0,0,1,0,0
1,Patrick Cummins,Rafael Cavalcante,43,74,76,4,50,55,4,41,28,0,10,7,0,0,1,0,0,43,73,74,2,53,49,0,40,63,0,12,7,0,0,1,0,0
0,Patrick Cummins,Rogerio Nogueira,43,74,76,4,50,55,4,41,28,0,10,7,0,0,1,0,0,47,74,75,2,35,59,0,44,62,0,23,10,0,0,0,1,0
0,Patrick Cummins,Ovince Saint Preux,43,74,76,4,50,55,4,41,28,0,10,7,0,0,1,0,0,40,75,80,2,47,46,1,38,66,0,26,17,0,0,0,1,0
0,Patrick Cummins,Ed Herman,43,74,76,4,50,55,4,41,28,0,10,7,0,0,1,0,0,43,73,77,3,48,42,1,47,59,1,27,16,0,0,1,0,0
1,Patrick Cummins,Kyle Kingsbury,43,74,76,4,50,55,4,41,28,0,10,7,0,0,1,0,0,41,76,79,2,40,51,2,41,52,0,11,6,0,0,1,0,0
1,Patrick Cummins,Gian Villante,43,74,76,4,50,55,4,41,28,0,10,7,0,0,1,0,0,38,75,76,4,44,55,0,23,83,0,17,14,0,0,1,0,0
1,Patrick Williams,Alejandro Perez,42,68,73,4,51,52,2,41,10,0,8,6,0,0,1,0,0,34,66,67,3,35,61,0,22,70,0,23,9,1,0,1,0,0
0,Patrick Williams,Chris Beal,42,68,73,4,51,52,2,41,10,0,8,6,0,0,1,0,0,38,67,69,3,35,61,1,58,78,0,10,5,0,0,1,0,0
0,Patrick Williams,Luke Sanders,42,68,73,4,51,52,2,41,10,0,8,6,0,0,1,0,0,38,66,67,6,52,50,0,30,72,0,13,5,0,0,0,1,0
0,Patrick Williams,Tom Duquesnoy,42,68,73,4,51,52,2,41,10,0,8,6,0,0,1,0,0,30,67,68,3,45,62,0,25,46,0,16,2,0,0,1,0,0
0,Paul Craig,Brendan Allen,36,75,76,2,46,45,1,22,37,1,17,7,1,0,1,0,0,28,74,75,3,54,46,1,47,58,1,23,5,0,0,1,0,0
1,Paul Craig,Henrique da Silva,36,75,76,2,46,45,1,22,37,1,17,7,1,0,1,0,0,34,75,76,3,60,40,0,14,22,0,14,5,0,0,1,0,0
0,Paul Craig,Tyson Pedro,36,75,76,2,46,45,1,22,37,1,17,7,1,0,1,0,0,32,75,79,3,61,54,0,36,52,0,10,4,0,0,1,0,0
0,Paul Craig,Mauricio Rua,36,75,76,2,46,45,1,22,37,1,17,7,1,0,1,0,0,42,73,76,3,50,54,2,48,49,0,27,14,1,0,1,0,0
1,Paul Craig,Andre Muniz,36,75,76,2,46,45,1,22,37,1,17,7,1,0,1,0,0,34,73,78,1,50,54,4,50,35,1,24,6,0,0,0,1,0
1,Paul Craig,Mauricio Rua,36,75,76,2,46,45,1,22,37,1,17,7,1,0,1,0,0,42,73,76,3,50,54,2,48,49,0,27,14,1,0,1,0,0
0,Paul Craig,Alonzo Menifield,36,75,76,2,46,45,1,22,37,1,17,7,1,0,1,0,0,36,72,76,3,57,49,0,33,75,0,15,3,1,0,1,0,0
0,Paul Craig,Volkan Oezdemir,36,75,76,2,46,45,1,22,37,1,17,7,1,0,1,0,0,34,74,75,4,47,55,0,33,80,0,19,7,0,0,1,0,0
1,Paul Daley,Dustin Hazelett,41,69,76,3,47,60,0,40,64,0,39,15,2,0,1,0,0,37,73,76,2,40,46,0,50,25,4,12,7,0,0,1,0,0
1,Paul Daley,Martin Kampmann,41,69,76,3,47,60,0,40,64,0,39,15,2,0,1,0,0,41,72,72,3,42,62,1,41,78,2,20,7,0,0,1,0,0
0,Paul Felder,Dan Hooker,39,71,70,3,44,48,0,28,64,0,17,6,0,0,1,0,0,34,72,75,5,48,51,0,34,80,0,23,12,0,0,0,0,1
0,Paul Felder,Mike Perry,39,71,70,3,44,48,0,28,64,0,17,6,0,0,1,0,0,32,70,71,4,47,52,0,40,78,0,14,8,0,0,1,0,0
1,Paul Felder,Jason Saggo,39,71,70,3,44,48,0,28,64,0,17,6,0,0,1,0,0,38,71,71,2,39,52,2,40,23,0,12,4,0,0,1,0,0
1,Paul Felder,James Vick,39,71,70,3,44,48,0,28,64,0,17,6,0,0,1,0,0,37,75,76,4,39,60,0,33,57,0,13,5,0,0,1,0,0
0,Paul Felder,Rafael Dos Anjos,39,71,70,3,44,48,0,28,64,0,17,6,0,0,1,0,0,39,68,70,3,47,60,2,35,56,0,32,15,0,0,0,1,0
1,Paul Felder,Daron Cruickshank,39,71,70,3,44,48,0,28,64,0,17,6,0,0,1,0,0,38,68,72,2,38,57,2,41,60,0,18,10,0,0,0,0,1
0,Paul Felder,Edson Barboza,39,71,70,3,44,48,0,28,64,0,17,6,0,0,1,0,0,38,71,75,4,45,57,0,50,75,0,24,11,0,0,1,0,0
1,Paul Felder,Danny Castillo,39,71,70,3,44,48,0,28,64,0,17,6,0,0,1,0,0,44,69,71,2,42,62,2,38,63,0,17,10,0,0,1,0,0
1,Paul Kelly,Paul Taylor,39,69,70,3,37,59,1,60,30,1,14,5,0,0,1,0,0,44,72,72,4,47,55,0,25,56,0,11,6,1,0,1,0,0
0,Paul Kelly,Donald Cerrone,39,69,70,3,37,59,1,60,30,1,14,5,0,0,1,0,0,40,73,73,4,46,53,1,33,73,1,36,17,0,0,1,0,0
0,Paul Kelly,Jacob Volkmann,39,69,70,3,37,59,1,60,30,1,14,5,0,0,1,0,0,43,69,71,1,34,52,3,48,52,2,19,7,0,0,0,1,0
1,Paul Kelly,Rolando Delgado,39,69,70,3,37,59,1,60,30,1,14,5,0,0,1,0,0,42,75,77,1,40,62,1,22,0,3,11,6,1,0,1,0,0
0,Paul Sass,Matt Wiman,35,72,73,0,26,51,0,16,33,7,14,2,0,0,1,0,0,40,70,68,3,50,51,2,37,56,1,16,10,0,0,1,0,0
0,Paul Taylor,John Hathaway,44,72,72,4,47,55,0,25,56,0,11,6,1,0,1,0,0,36,73,75,3,40,62,2,43,60,0,17,2,0,0,1,0,0
0,Paul Taylor,Marcus Davis,44,72,72,4,47,55,0,25,56,0,11,6,1,0,1,0,0,50,70,70,2,39,65,1,48,47,1,22,11,0,0,0,1,0
1,Paul Taylor,Peter Sobotta,44,72,72,4,47,55,0,25,56,0,11,6,1,0,1,0,0,37,72,75,2,40,58,1,32,77,0,17,7,1,0,0,1,0
1,Paulo Costa,Yoel Romero,32,73,72,6,58,47,0,75,80,0,14,3,0,0,1,0,0,46,72,73,3,49,60,1,30,78,0,13,5,0,0,0,1,0
1,Paulo Costa,Oluwale Bamgbose,32,73,72,6,58,47,0,75,80,0,14,3,0,0,1,0,0,36,71,78,2,48,55,0,33,37,0,6,4,0,0,0,0,1
1,Paulo Costa,Garreth McLellan,32,73,72,6,58,47,0,75,80,0,14,3,0,0,1,0,0,41,73,72,3,54,45,1,22,34,0,13,6,0,0,0,1,0
0,Paulo Costa,Robert Whittaker,32,73,72,6,58,47,0,75,80,0,14,3,0,0,1,0,0,33,72,73,4,42,59,0,38,82,0,26,7,0,0,1,0,0
1,Paulo Costa,Uriah Hall,32,73,72,6,58,47,0,75,80,0,14,3,0,0,1,0,0,39,72,79,3,48,54,0,38,64,0,18,11,0,0,1,0,0
1,Paulo Thiago,Mike Swick,43,71,74,1,39,63,1,31,63,1,18,9,0,0,1,0,0,44,73,77,2,37,54,1,50,61,0,15,6,0,0,1,0,0
0,Paulo Thiago,Diego Sanchez,43,71,74,1,39,63,1,31,63,1,18,9,0,0,1,0,0,42,70,72,2,37,56,1,24,46,0,31,13,0,0,0,1,0
1,Paulo Thiago,Josh Koscheck,43,71,74,1,39,63,1,31,63,1,18,9,0,0,1,0,0,46,70,73,1,36,63,2,48,64,0,17,11,0,0,1,0,0
1,Paulo Thiago,David Mitchell,43,71,74,1,39,63,1,31,63,1,18,9,0,0,1,0,0,44,72,75,1,32,55,0,50,29,2,22,7,0,0,1,0,0
0,Paulo Thiago,Siyar Bahadurzada,43,71,74,1,39,63,1,31,63,1,18,9,0,0,1,0,0,39,71,73,2,40,49,1,61,62,0,24,8,1,0,1,0,0
1,Payton Talbott,Nick Aguirre,25,70,70,6,51,51,0,0,88,0,7,0,0,0,0,0,1,28,69,74,0,33,45,1,20,33,0,7,2,0,0,0,1,0
1,Pedro Munhoz,Brett Johns,37,66,65,5,43,56,0,19,82,0,20,8,0,0,1,0,0,32,67,71,2,49,53,4,49,58,1,17,2,0,0,1,0,0
1,Pedro Munhoz,Chris Gutierrez,37,66,65,5,43,56,0,19,82,0,20,8,0,0,1,0,0,32,69,67,4,58,63,0,30,69,0,20,6,2,0,1,0,0
0,Pedro Munhoz,Aljamain Sterling,37,66,65,5,43,56,0,19,82,0,20,8,0,0,1,0,0,34,67,71,4,52,58,1,24,45,0,23,4,0,0,1,0,0
0,Pedro Munhoz,John Dodson,37,66,65,5,43,56,0,19,82,0,20,8,0,0,1,0,0,39,63,66,3,40,61,0,28,82,0,22,12,0,0,1,0,0
0,Pedro Munhoz,Frankie Edgar,37,66,65,5,43,56,0,19,82,0,20,8,0,0,1,0,0,42,66,68,3,40,65,2,31,65,0,23,11,1,0,1,0,0
1,Pedro Munhoz,Bryan Caraway,37,66,65,5,43,56,0,19,82,0,20,8,0,0,1,0,0,39,68,68,2,34,54,2,25,80,0,21,9,0,0,1,0,0
0,Pedro Munhoz,Marlon Vera,37,66,65,5,43,56,0,19,82,0,20,8,0,0,1,0,0,31,68,70,4,50,51,0,39,70,0,21,8,1,0,0,0,1
0,Pedro Munhoz,Jose Aldo,37,66,65,5,43,56,0,19,82,0,20,8,0,0,1,0,0,37,67,70,3,46,60,0,54,91,0,31,8,0,0,1,0,0
0,Pete Rodriguez,Jack Della Maddalena,27,69,71,9,43,42,0,0,10,0,5,2,0,0,0,0,1,27,71,73,7,53,67,0,20,82,0,16,2,0,0,0,0,1
1,Pete Rodriguez,Mike Jackson,27,69,71,9,43,42,0,0,10,0,5,2,0,0,0,0,1,38,74,74,4,57,62,0,33,88,0,1,2,0,0,1,0,0
0,Pete Rodriguez,Themba Gorimbo,27,69,71,9,43,42,0,0,10,0,5,2,0,0,0,0,1,33,73,77,2,60,46,3,45,66,0,12,4,0,0,1,0,0
0,Pete Sell,Nate Quarry,41,71,75,2,42,51,0,21,47,0,10,7,0,0,1,0,0,51,72,72,4,44,66,0,33,60,0,12,4,0,1,0,0,0
0,Pete Sell,Matt Brown,41,71,75,2,42,51,0,21,47,0,10,7,0,0,1,0,0,43,72,75,3,55,55,1,46,63,1,26,19,0,0,1,0,0
0,Pete Sell,Nate Quarry,41,71,75,2,42,51,0,21,47,0,10,7,0,0,1,0,0,51,72,72,4,44,66,0,33,60,0,12,4,0,1,0,0,0
1,Peter Sobotta,Pawel Pawlak,37,72,75,2,40,58,1,32,77,0,17,7,1,0,0,1,0,35,72,73,1,33,53,1,37,70,0,12,3,0,0,1,0,0
0,Peter Sobotta,Alex Oliveira,37,72,75,2,40,58,1,32,77,0,17,7,1,0,0,1,0,36,71,76,2,51,46,2,38,63,0,22,12,1,0,1,0,0
0,Peter Sobotta,Kyle Noke,37,72,75,2,40,58,1,32,77,0,17,7,1,0,0,1,0,43,73,76,3,50,64,1,54,66,0,22,10,1,0,0,1,0
1,Peter Sobotta,Ben Saunders,37,72,75,2,40,58,1,32,77,0,17,7,1,0,0,1,0,40,74,77,3,50,51,0,40,66,1,22,13,2,0,1,0,0
0,Peter Sobotta,Leon Edwards,37,72,75,2,40,58,1,32,77,0,17,7,1,0,0,1,0,32,74,74,2,53,54,1,34,70,0,22,3,0,0,0,1,0
0,Peter Sobotta,Amir Sadollah,37,72,75,2,40,58,1,32,77,0,17,7,1,0,0,1,0,43,70,75,4,46,60,0,27,60,0,6,5,0,0,1,0,0
0,Phil Baroni,Evan Tanner,47,69,72,2,45,40,1,47,60,0,15,18,0,0,1,0,0,53,72,74,3,59,56,2,43,25,1,32,8,0,0,1,0,0
0,Phil Baroni,Evan Tanner,47,69,72,2,45,40,1,47,60,0,15,18,0,0,1,0,0,53,72,74,3,59,56,2,43,25,1,32,8,0,0,1,0,0
0,Phil Baroni,Amir Sadollah,47,69,72,2,45,40,1,47,60,0,15,18,0,0,1,0,0,43,70,75,4,46,60,0,27,60,0,6,5,0,0,1,0,0
0,Phil Baroni,Matt Lindland,47,69,72,2,45,40,1,47,60,0,15,18,0,0,1,0,0,53,72,74,2,50,52,3,48,60,1,22,9,0,0,0,1,0
0,Phil Baroni,Pete Sell,47,69,72,2,45,40,1,47,60,0,15,18,0,0,1,0,0,41,71,75,2,42,51,0,21,47,0,10,7,0,0,1,0,0
1,Phil Davis,Rogerio Nogueira,39,74,79,2,34,72,2,38,72,0,17,4,0,0,1,0,0,47,74,75,2,35,59,0,44,62,0,23,10,0,0,0,1,0
1,Phil Davis,Brian Stann,39,74,79,2,34,72,2,38,72,0,17,4,0,0,1,0,0,43,73,74,3,42,59,0,12,60,0,12,6,0,0,1,0,0
1,Phil Davis,Glover Teixeira,39,74,79,2,34,72,2,38,72,0,17,4,0,0,1,0,0,44,74,76,3,49,51,2,33,60,0,33,9,0,0,1,0,0
1,Phil Davis,Tim Boetsch,39,74,79,2,34,72,2,38,72,0,17,4,0,0,1,0,0,43,72,74,2,50,57,1,34,59,0,21,13,0,0,1,0,0
0,Phil Harris,Darren Uyenoyama,40,64,65,2,26,68,1,21,60,0,22,12,0,0,1,0,0,44,66,65,1,39,66,1,33,35,0,10,6,0,0,1,0,0
0,Phil Harris,Neil Seery,40,64,65,2,26,68,1,21,60,0,22,12,0,0,1,0,0,44,64,64,3,41,58,0,27,53,1,16,13,0,0,1,0,0
1,Phil Hawes,Kyle Daukaus,35,72,77,5,59,55,2,34,90,0,12,6,0,0,1,0,0,31,75,76,3,52,42,2,25,82,1,11,4,0,0,0,1,0
1,Phil Rowe,Niko Price,33,75,80,3,52,54,0,40,59,0,10,4,0,0,1,0,0,34,72,76,5,42,48,0,20,64,0,15,7,0,0,1,0,0
0,Philip De Fries,Stipe Miocic,37,77,79,2,47,37,3,42,10,0,12,6,0,0,1,0,0,41,76,80,4,53,54,1,34,68,0,20,4,0,0,1,0,0
1,Philip De Fries,Rob Broughton,37,77,79,2,47,37,3,42,10,0,12,6,0,0,1,0,0,40,74,74,2,60,51,0,0,26,3,16,7,1,0,1,0,0
1,Philipe Lins,Marcin Prachnio,38,74,78,3,46,44,1,35,10,0,17,5,0,0,1,0,0,35,75,74,5,55,54,0,20,58,0,17,7,0,0,1,0,0
1,Philipe Lins,Ovince Saint Preux,38,74,78,3,46,44,1,35,10,0,17,5,0,0,1,0,0,40,75,80,2,47,46,1,38,66,0,26,17,0,0,0,1,0
0,Phillipe Nover,Zubaira Tukhugov,40,69,72,1,35,56,0,28,44,0,11,8,1,0,1,0,0,33,68,68,3,39,63,2,39,10,0,20,6,1,0,1,0,0
0,Phillipe Nover,Rob Emerson,40,69,72,1,35,56,0,28,44,0,11,8,1,0,1,0,0,42,69,70,2,30,64,2,52,65,0,18,12,0,0,1,0,0
0,Phillipe Nover,Renan Barao,40,69,72,1,35,56,0,28,44,0,11,8,1,0,1,0,0,37,66,70,3,36,57,1,41,91,0,34,9,0,0,1,0,0
0,Phillipe Nover,Ricky Glenn,40,69,72,1,35,56,0,28,44,0,11,8,1,0,1,0,0,34,72,70,3,43,51,0,13,68,0,22,8,2,0,0,1,0
1,Piera Rodriguez,Kay Hansen,31,63,63,3,46,57,3,41,66,0,9,1,0,0,1,0,0,24,62,63,3,50,51,1,22,37,0,7,6,0,0,1,0,0
1,Piera Rodriguez,Sam Hughes,31,63,63,3,46,57,3,41,66,0,9,1,0,0,1,0,0,31,65,64,4,45,56,0,30,57,0,8,6,0,0,1,0,0
0,Pingyuan Liu,Kyung Ho Kang,31,66,72,2,33,54,0,20,56,1,13,7,0,0,1,0,0,36,69,73,3,48,55,1,57,68,0,19,10,0,0,1,0,0
0,Pingyuan Liu,Jonathan Martinez,31,66,72,2,33,54,0,20,56,1,13,7,0,0,1,0,0,29,68,70,4,50,58,0,41,69,0,19,4,0,0,0,1,0
0,Piotr Hallmann,Alex Oliveira,36,69,71,3,45,58,2,44,70,0,18,6,0,0,1,0,0,36,71,76,2,51,46,2,38,63,0,22,12,1,0,1,0,0
0,Piotr Hallmann,Al Iaquinta,36,69,71,3,45,58,2,44,70,0,18,6,0,0,1,0,0,36,70,70,4,40,61,0,18,74,0,14,7,1,0,1,0,0
0,Piotr Hallmann,Magomed Mustafaev,36,69,71,3,45,58,2,44,70,0,18,6,0,0,1,0,0,35,68,71,2,58,41,3,50,23,0,14,4,0,0,1,0,0
0,Poliana Botelho,Cynthia Calvillo,35,68,67,2,58,54,0,57,76,0,8,5,0,0,1,0,0,36,64,64,4,38,64,1,44,77,0,9,6,1,0,1,0,0
0,Poliana Botelho,Gillian Robertson,35,68,67,2,58,54,0,57,76,0,8,5,0,0,1,0,0,28,65,63,2,46,56,2,43,43,1,13,8,0,0,1,0,0
0,Poliana Botelho,Karine Silva,35,68,67,2,58,54,0,57,76,0,8,5,0,0,1,0,0,30,65,67,3,35,50,2,60,0,4,17,4,0,0,1,0,0
0,Polyana Viana,Tabatha Ricci,31,65,67,2,40,53,0,33,38,1,13,7,0,0,1,0,0,29,61,61,4,37,59,3,41,71,0,9,2,0,0,1,0,0
0,Polyana Viana,Gillian Robertson,31,65,67,2,40,53,0,33,38,1,13,7,0,0,1,0,0,28,65,63,2,46,56,2,43,43,1,13,8,0,0,1,0,0
1,Polyana Viana,Mallory Martin,31,65,67,2,40,53,0,33,38,1,13,7,0,0,1,0,0,30,64,63,4,48,55,2,43,25,0,7,5,0,0,1,0,0
1,Polyana Viana,Jinh Yu Frey,31,65,67,2,40,53,0,33,38,1,13,7,0,0,1,0,0,38,63,65,2,43,52,1,36,90,0,11,10,0,0,0,1,0
0,Preston Parsons,Daniel Rodriguez,28,71,71,3,55,51,4,43,80,3,11,4,0,0,1,0,0,37,73,74,7,50,56,0,50,63,0,17,4,0,0,0,1,0
0,Priscila Cachoeira,Luana Carolina,35,67,65,3,44,43,0,33,65,0,12,6,0,0,1,0,0,30,66,69,4,49,49,0,42,76,0,10,4,0,0,1,0,0
0,Priscila Cachoeira,Valentina Shevchenko,35,67,65,3,44,43,0,33,65,0,12,6,0,0,1,0,0,35,65,66,3,52,62,2,63,71,0,23,4,1,0,0,1,0
0,Priscila Cachoeira,Miranda Maverick,35,67,65,3,44,43,0,33,65,0,12,6,0,0,1,0,0,26,63,65,3,47,59,2,46,40,0,15,5,0,0,0,1,0
1,Priscila Cachoeira,Ariane Lipski,35,67,65,3,44,43,0,33,65,0,12,6,0,0,1,0,0,30,66,67,4,40,52,0,55,79,0,17,8,0,0,1,0,0
1,Priscila Cachoeira,Shana Dobson,35,67,65,3,44,43,0,33,65,0,12,6,0,0,1,0,0,34,66,69,3,37,50,0,50,14,0,4,5,0,0,1,0,0
0,Punahele Soriano,Dustin Stoltzfus,31,71,72,3,45,48,0,40,33,0,9,4,0,0,0,1,0,32,72,75,3,44,48,2,40,46,0,15,5,0,0,1,0,0
1,Punahele Soriano,Oskar Piechota,31,71,72,3,45,48,0,40,33,0,9,4,0,0,0,1,0,34,72,76,3,52,51,0,40,38,1,11,3,1,0,0,1,0
0,Quinton Jackson,Glover Teixeira,45,73,73,3,54,55,1,56,73,0,37,12,0,0,1,0,0,44,74,76,3,49,51,2,33,60,0,33,9,0,0,1,0,0
0,Quinton Jackson,Forrest Griffin,45,73,73,3,54,55,1,56,73,0,37,12,0,0,1,0,0,44,75,77,4,36,61,1,48,57,0,19,7,0,0,1,0,0
0,Quinton Jackson,Ryan Bader,45,73,73,3,54,55,1,56,73,0,37,12,0,0,1,0,0,40,74,74,2,43,71,3,44,80,0,23,5,0,0,1,0,0
1,Quinton Jackson,Dan Henderson,45,73,73,3,54,55,1,56,73,0,37,12,0,0,1,0,0,53,71,74,2,47,51,1,52,57,0,32,15,0,0,1,0,0
0,Quinton Jackson,Rashad Evans,45,73,73,3,54,55,1,56,73,0,37,12,0,0,1,0,0,44,72,75,2,37,63,2,44,73,0,19,8,1,0,1,0,0
1,Quinton Jackson,Keith Jardine,45,73,73,3,54,55,1,56,73,0,37,12,0,0,1,0,0,48,74,76,3,36,59,1,45,62,0,17,11,2,0,1,0,0
1,Quinton Jackson,Matt Hamill,45,73,73,3,54,55,1,56,73,0,37,12,0,0,1,0,0,47,73,76,3,42,61,3,34,91,0,12,8,0,0,1,0,0
1,Quinton Jackson,Marvin Eastman,45,73,73,3,54,55,1,56,73,0,37,12,0,0,1,0,0,52,69,73,2,35,42,1,33,81,0,18,15,1,0,1,0,0
0,Rachael Ostovich,Montana De La Rosa,33,63,62,2,43,57,2,83,66,0,4,6,0,0,1,0,0,29,67,68,2,36,44,1,31,64,0,12,9,1,0,1,0,0
0,Rachael Ostovich,Paige VanZant,33,63,62,2,43,57,2,83,66,0,4,6,0,0,1,0,0,29,64,65,3,52,42,1,33,34,1,8,5,0,0,1,0,0
0,Rafa Garcia,Drakkar Klose,29,67,70,4,42,61,3,44,79,0,16,3,0,0,1,0,0,35,69,70,4,55,52,1,30,68,0,14,2,1,0,1,0,0
1,Rafa Garcia,Maheshate,29,67,70,4,42,61,3,44,79,0,16,3,0,0,1,0,0,24,72,71,2,26,49,0,0,45,0,9,3,0,0,1,0,0
0,Rafa Garcia,Nasrat Haqparast,29,67,70,4,42,61,3,44,79,0,16,3,0,0,1,0,0,28,70,72,5,44,64,0,20,78,0,16,5,0,0,0,1,0
1,Rafa Garcia,Clay Guida,29,67,70,4,42,61,3,44,79,0,16,3,0,0,1,0,0,42,67,70,2,33,61,3,36,67,0,38,21,0,0,1,0,0
0,Rafael Alves,Damir Ismagulov,33,68,68,1,48,58,0,25,44,1,20,12,0,0,1,0,0,33,70,74,3,42,61,1,28,70,0,24,3,0,0,1,0,0
1,Rafael Alves,Marc Diakiese,33,68,68,1,48,58,0,25,44,1,20,12,0,0,1,0,0,30,70,73,2,40,52,3,43,66,0,17,7,0,0,1,0,0
0,Rafael Cavalcante,Ryan Bader,43,73,74,2,53,49,0,40,63,0,12,7,0,0,1,0,0,40,74,74,2,43,71,3,44,80,0,23,5,0,0,1,0,0
0,Rafael Cavalcante,Thiago Silva,43,73,74,2,53,49,0,40,63,0,12,7,0,0,1,0,0,41,74,74,3,50,67,1,47,70,0,19,6,0,0,1,0,0
1,Rafael Dos Anjos,Bryan Barberena,39,68,70,3,47,60,2,35,56,0,32,15,0,0,0,1,0,34,72,72,5,48,44,0,22,49,0,18,11,0,0,0,1,0
0,Rafael Dos Anjos,Eddie Alvarez,39,68,70,3,47,60,2,35,56,0,32,15,0,0,0,1,0,40,69,69,4,41,55,2,36,92,0,29,6,0,0,1,0,0
1,Rafael Dos Anjos,Rob Emerson,39,68,70,3,47,60,2,35,56,0,32,15,0,0,0,1,0,42,69,70,2,30,64,2,52,65,0,18,12,0,0,1,0,0
0,Rafael Dos Anjos,Gleison Tibau,39,68,70,3,47,60,2,35,56,0,32,15,0,0,0,1,0,40,70,71,1,31,63,4,53,92,0,33,14,0,0,0,1,0
1,Rafael Dos Anjos,Kamal Shalorus,39,68,70,3,47,60,2,35,56,0,32,15,0,0,0,1,0,51,68,68,3,32,70,2,50,80,0,9,5,2,0,1,0,0
0,Rafael Dos Anjos,Jeremy Stephens,39,68,70,3,47,60,2,35,56,0,32,15,0,0,0,1,0,37,69,71,3,40,58,1,38,65,0,28,19,0,0,1,0,0
1,Rafael Dos Anjos,Donald Cerrone,39,68,70,3,47,60,2,35,56,0,32,15,0,0,0,1,0,40,73,73,4,46,53,1,33,73,1,36,17,0,0,1,0,0
1,Rafael Dos Anjos,Tarec Saffiedine,39,68,70,3,47,60,2,35,56,0,32,15,0,0,0,1,0,37,70,70,4,47,62,0,36,84,0,16,7,0,0,0,0,1
1,Rafael Dos Anjos,Jason High,39,68,70,3,47,60,2,35,56,0,32,15,0,0,0,1,0,42,68,73,1,42,48,2,63,37,2,21,6,0,0,0,1,0
